Time,Aggregate,Day,Month
09/11/2013 05:50,359.2325581,9,11
09/11/2013 05:55,346.1777778,9,11
09/11/2013 06:00,344.95,9,11
09/11/2013 06:05,295.8095238,9,11
09/11/2013 06:10,218.1219512,9,11
09/11/2013 06:15,220.55,9,11
09/11/2013 06:20,206.7619048,9,11
09/11/2013 06:25,244.275,9,11
09/11/2013 06:30,211.05,9,11
09/11/2013 06:35,207.5333333,9,11
09/11/2013 06:40,179.902439,9,11
09/11/2013 06:45,184.2432432,9,11
09/11/2013 06:50,223.1111111,9,11
09/11/2013 06:55,219.9772727,9,11
09/11/2013 07:00,181.2666667,9,11
09/11/2013 07:05,216.5121951,9,11
09/11/2013 07:10,878.8378378,9,11
09/11/2013 07:15,990.6904762,9,11
09/11/2013 07:20,976.3333333,9,11
09/11/2013 07:25,1016.282051,9,11
09/11/2013 07:30,944.2631579,9,11
09/11/2013 07:35,916,9,11
09/11/2013 07:40,920.5853659,9,11
09/11/2013 07:45,853.1315789,9,11
09/11/2013 07:50,845.5853659,9,11
09/11/2013 07:55,835.2727273,9,11
09/11/2013 08:00,1284.452381,9,11
09/11/2013 08:05,2203.97561,9,11
09/11/2013 08:10,689.3658537,9,11
09/11/2013 08:15,569.425,9,11
09/11/2013 08:20,568.4324324,9,11
09/11/2013 08:25,557.1842105,9,11
09/11/2013 08:30,514.6666667,9,11
09/11/2013 08:35,387.8780488,9,11
09/11/2013 08:40,377.9111111,9,11
09/11/2013 08:45,330.7027027,9,11
09/11/2013 08:50,265.0465116,9,11
09/11/2013 08:55,625.5777778,9,11
09/11/2013 09:00,246,9,11
09/11/2013 09:05,321.6,9,11
09/11/2013 09:10,320.5384615,9,11
09/11/2013 09:15,401.75,9,11
09/11/2013 09:20,461.8604651,9,11
09/11/2013 09:25,398.8297872,9,11
09/11/2013 09:30,268.6176471,9,11
09/11/2013 09:35,209.2083333,9,11
09/11/2013 09:40,128.3809524,9,11
09/11/2013 09:45,236.3333333,9,11
09/11/2013 09:50,151.9512195,9,11
09/11/2013 09:55,208.7173913,9,11
09/11/2013 10:00,224.4186047,9,11
09/11/2013 10:05,187.86,9,11
09/11/2013 10:10,212.5,9,11
09/11/2013 10:15,199.475,9,11
09/11/2013 10:20,162,9,11
09/11/2013 10:25,115.4736842,9,11
09/11/2013 10:30,187.475,9,11
09/11/2013 10:35,175.1162791,9,11
09/11/2013 10:40,186.5116279,9,11
09/11/2013 10:45,194.225,9,11
09/11/2013 10:50,192.7916667,9,11
09/11/2013 10:55,197.8461538,9,11
09/11/2013 11:00,213.0714286,9,11
09/11/2013 11:05,166.452381,9,11
09/11/2013 11:10,102.0810811,9,11
09/11/2013 11:15,141.4285714,9,11
09/11/2013 11:20,184.6756757,9,11
09/11/2013 11:25,296.6842105,9,11
09/11/2013 11:30,305.9111111,9,11
09/11/2013 11:35,223.7179487,9,11
09/11/2013 11:40,159.7674419,9,11
09/11/2013 11:45,120.0526316,9,11
09/11/2013 11:50,131.0487805,9,11
09/11/2013 11:55,129.4615385,9,11
09/11/2013 12:00,103.3157895,9,11
09/11/2013 12:05,115,9,11
09/11/2013 12:10,205.2894737,9,11
09/11/2013 12:15,235.025,9,11
09/11/2013 12:20,281.725,9,11
09/11/2013 12:25,3718.945946,9,11
09/11/2013 12:30,2714.195122,9,11
09/11/2013 12:35,2235.175,9,11
09/11/2013 12:40,2308.136364,9,11
09/11/2013 12:45,2405.575,9,11
09/11/2013 12:50,2203.975,9,11
09/11/2013 12:55,1855.634146,9,11
09/11/2013 13:00,472.7560976,9,11
09/11/2013 13:05,160.547619,9,11
09/11/2013 13:10,453.475,9,11
09/11/2013 13:15,1999.756098,9,11
09/11/2013 13:20,1493.390244,9,11
09/11/2013 13:25,1783.638889,9,11
09/11/2013 13:30,888,9,11
09/11/2013 13:35,599,9,11
09/11/2013 13:40,705.7857143,9,11
09/11/2013 13:45,852.4772727,9,11
09/11/2013 13:50,797.7948718,9,11
09/11/2013 13:55,723.2926829,9,11
09/11/2013 14:00,434.2380952,9,11
09/11/2013 14:05,275,9,11
09/11/2013 14:10,418.025641,9,11
09/11/2013 14:15,1912.27027,9,11
09/11/2013 14:20,1325.025,9,11
09/11/2013 14:25,2171.166667,9,11
09/11/2013 14:30,1196.152174,9,11
09/11/2013 14:35,279.4680851,9,11
09/11/2013 14:40,259.8571429,9,11
09/11/2013 14:45,444.2142857,9,11
09/11/2013 14:50,537.0588235,9,11
09/11/2013 14:55,559.4166667,9,11
09/11/2013 15:00,1197.921053,9,11
09/11/2013 15:05,2418.904762,9,11
09/11/2013 15:10,1124.825,9,11
09/11/2013 15:15,906.7380952,9,11
09/11/2013 15:20,996.3684211,9,11
09/11/2013 15:25,1012.317073,9,11
09/11/2013 15:30,967.8888889,9,11
09/11/2013 15:35,899.1351351,9,11
09/11/2013 15:40,980.0512821,9,11
09/11/2013 15:45,1009.775,9,11
09/11/2013 15:50,1022.425,9,11
09/11/2013 15:55,1013.405405,9,11
09/11/2013 16:00,1083.238095,9,11
09/11/2013 16:05,1136.853659,9,11
09/11/2013 16:10,1060.615385,9,11
09/11/2013 16:15,996.8139535,9,11
09/11/2013 16:20,1040.789474,9,11
09/11/2013 16:25,1323.06383,9,11
09/11/2013 16:30,1136.674419,9,11
09/11/2013 16:35,1173.902439,9,11
09/11/2013 16:40,1191.333333,9,11
09/11/2013 16:45,1201.35,9,11
09/11/2013 16:50,632.9459459,9,11
09/11/2013 16:55,789.975,9,11
09/11/2013 17:00,1102.027027,9,11
09/11/2013 17:05,1122.95122,9,11
09/11/2013 17:10,1154.307692,9,11
09/11/2013 17:15,1229.891892,9,11
09/11/2013 17:20,1261.238095,9,11
09/11/2013 17:25,852.0810811,9,11
09/11/2013 17:30,672,9,11
09/11/2013 17:35,805.1794872,9,11
09/11/2013 17:40,1186.536585,9,11
09/11/2013 17:45,1200.111111,9,11
09/11/2013 17:50,1253.475,9,11
09/11/2013 17:55,1238.842105,9,11
09/11/2013 18:00,816.075,9,11
09/11/2013 18:05,578.2105263,9,11
09/11/2013 18:10,575.15,9,11
09/11/2013 18:15,530.547619,9,11
09/11/2013 18:20,580.7567568,9,11
09/11/2013 18:25,1620.289474,9,11
09/11/2013 18:30,1697.135135,9,11
09/11/2013 18:35,455.9473684,9,11
09/11/2013 18:40,387.6153846,9,11
09/11/2013 18:45,377.3888889,9,11
09/11/2013 18:50,378.6666667,9,11
09/11/2013 18:55,418.2682927,9,11
09/11/2013 19:00,518.2222222,9,11
09/11/2013 19:05,616.2285714,9,11
09/11/2013 19:10,536.0285714,9,11
09/11/2013 19:15,432.625,9,11
09/11/2013 19:20,454.5882353,9,11
09/11/2013 19:25,504.925,9,11
09/11/2013 19:30,493.5,9,11
09/11/2013 19:35,1781.972222,9,11
09/11/2013 19:40,672.3589744,9,11
09/11/2013 19:45,783.1111111,9,11
09/11/2013 19:50,760.5714286,9,11
09/11/2013 19:55,746.8043478,9,11
09/11/2013 20:00,621.1363636,9,11
09/11/2013 20:05,480.4166667,9,11
09/11/2013 20:10,477.745098,9,11
09/11/2013 20:15,533.5306122,9,11
09/11/2013 20:20,548.6734694,9,11
09/11/2013 20:25,524.5454545,9,11
09/11/2013 20:30,527.5306122,9,11
09/11/2013 20:35,523.2,9,11
09/11/2013 20:40,610.2553191,9,11
09/11/2013 20:45,565.1428571,9,11
09/11/2013 20:50,580.0217391,9,11
09/11/2013 20:55,564.3913043,9,11
09/11/2013 21:00,512.2444444,9,11
09/11/2013 21:05,460.0784314,9,11
09/11/2013 21:10,512.6304348,9,11
09/11/2013 21:15,504.0888889,9,11
09/11/2013 21:20,426.4347826,9,11
09/11/2013 21:25,382.2608696,9,11
09/11/2013 21:30,429.7674419,9,11
09/11/2013 21:35,471.1458333,9,11
09/11/2013 21:40,373.5555556,9,11
09/11/2013 21:45,365.1111111,9,11
09/11/2013 21:50,403.2941176,9,11
09/11/2013 21:55,404.3478261,9,11
09/11/2013 22:00,402.8367347,9,11
09/11/2013 22:05,428.5208333,9,11
09/11/2013 22:10,423.9791667,9,11
09/11/2013 22:15,392.375,9,11
09/11/2013 22:20,355.7446809,9,11
09/11/2013 22:25,390.1276596,9,11
09/11/2013 22:30,519.4666667,9,11
09/11/2013 22:35,337.9166667,9,11
09/11/2013 22:40,348.6170213,9,11
09/11/2013 22:45,388.4222222,9,11
09/11/2013 22:50,300.0833333,9,11
09/11/2013 22:55,227.5102041,9,11
09/11/2013 23:00,226.106383,9,11
09/11/2013 23:05,185.5102041,9,11
09/11/2013 23:10,187.8723404,9,11
09/11/2013 23:15,215.8695652,9,11
09/11/2013 23:20,292.3673469,9,11
09/11/2013 23:25,297.1,9,11
09/11/2013 23:30,190.2291667,9,11
09/11/2013 23:35,176.6530612,9,11
09/11/2013 23:40,176.5957447,9,11
09/11/2013 23:45,176.8478261,9,11
09/11/2013 23:50,175.8222222,9,11
09/11/2013 23:55,260.1590909,9,11
10/11/2013 00:00,301.4130435,10,11
10/11/2013 00:05,273.8541667,10,11
10/11/2013 00:10,184.4,10,11
10/11/2013 00:15,177.2553191,10,11
10/11/2013 00:20,204.7916667,10,11
10/11/2013 00:25,225.5102041,10,11
10/11/2013 00:30,230.3617021,10,11
10/11/2013 00:35,357.4634146,10,11
10/11/2013 00:40,414.877551,10,11
10/11/2013 00:45,318.9767442,10,11
10/11/2013 00:50,278.3673469,10,11
10/11/2013 00:55,215.2954545,10,11
10/11/2013 01:00,177.5918367,10,11
10/11/2013 01:05,176.6938776,10,11
10/11/2013 01:10,206.14,10,11
10/11/2013 01:15,215.34,10,11
10/11/2013 01:20,247.68,10,11
10/11/2013 01:25,204.8979592,10,11
10/11/2013 01:30,201.16,10,11
10/11/2013 01:35,179.7826087,10,11
10/11/2013 01:40,178,10,11
10/11/2013 01:45,189.3,10,11
10/11/2013 01:50,216.755102,10,11
10/11/2013 01:55,207.1489362,10,11
10/11/2013 02:00,195.212766,10,11
10/11/2013 02:05,205.9148936,10,11
10/11/2013 02:10,203.84,10,11
10/11/2013 02:15,193.36,10,11
10/11/2013 02:20,204.3541667,10,11
10/11/2013 02:25,298.5434783,10,11
10/11/2013 02:30,298.34,10,11
10/11/2013 02:35,237.1632653,10,11
10/11/2013 02:40,224.0833333,10,11
10/11/2013 02:45,291.0204082,10,11
10/11/2013 02:50,305.1875,10,11
10/11/2013 02:55,262.3958333,10,11
10/11/2013 03:00,210.66,10,11
10/11/2013 03:05,216.3061224,10,11
10/11/2013 03:10,199.3061224,10,11
10/11/2013 03:15,177.64,10,11
10/11/2013 03:20,177.8571429,10,11
10/11/2013 03:25,177.8,10,11
10/11/2013 03:30,214.54,10,11
10/11/2013 03:35,225.4897959,10,11
10/11/2013 03:40,299.44,10,11
10/11/2013 03:45,216.04,10,11
10/11/2013 03:50,180.7173913,10,11
10/11/2013 03:55,180.78,10,11
10/11/2013 04:00,180.9591837,10,11
10/11/2013 04:05,181.4081633,10,11
10/11/2013 04:10,192.54,10,11
10/11/2013 04:15,293.2083333,10,11
10/11/2013 04:20,300.5625,10,11
10/11/2013 04:25,270.56,10,11
10/11/2013 04:30,227.4791667,10,11
10/11/2013 04:35,230.3478261,10,11
10/11/2013 04:40,228.9787234,10,11
10/11/2013 04:45,228.877551,10,11
10/11/2013 04:50,266.56,10,11
10/11/2013 04:55,355.14,10,11
10/11/2013 05:00,305.9148936,10,11
10/11/2013 05:05,208.7083333,10,11
10/11/2013 05:10,193.9591837,10,11
10/11/2013 05:15,180.58,10,11
10/11/2013 05:20,180.58,10,11
10/11/2013 05:25,182.56,10,11
10/11/2013 05:30,222.7659574,10,11
10/11/2013 05:35,218.787234,10,11
10/11/2013 05:40,199.52,10,11
10/11/2013 05:45,212.58,10,11
10/11/2013 05:50,208.78,10,11
10/11/2013 05:55,194.2340426,10,11
10/11/2013 06:00,181.28,10,11
10/11/2013 06:05,209.3137255,10,11
10/11/2013 06:10,219.7142857,10,11
10/11/2013 06:15,193.2040816,10,11
10/11/2013 06:20,180.8,10,11
10/11/2013 06:25,196.28,10,11
10/11/2013 06:30,213.2444444,10,11
10/11/2013 06:35,321.5918367,10,11
10/11/2013 06:40,310.62,10,11
10/11/2013 06:45,308.46,10,11
10/11/2013 06:50,284.1956522,10,11
10/11/2013 06:55,226.56,10,11
10/11/2013 07:00,226.2444444,10,11
10/11/2013 07:05,271.16,10,11
10/11/2013 07:10,827.5208333,10,11
10/11/2013 07:15,905.74,10,11
10/11/2013 07:20,952.62,10,11
10/11/2013 07:25,2432.72093,10,11
10/11/2013 07:30,1039.708333,10,11
10/11/2013 07:35,840.3181818,10,11
10/11/2013 07:40,877.2280702,10,11
10/11/2013 07:45,883.66,10,11
10/11/2013 07:50,879.6530612,10,11
10/11/2013 07:55,901.46,10,11
10/11/2013 08:00,972.68,10,11
10/11/2013 08:05,914.04,10,11
10/11/2013 08:10,288.8,10,11
10/11/2013 08:15,1517.145833,10,11
10/11/2013 08:20,2256.730769,10,11
10/11/2013 08:25,2579.82,10,11
10/11/2013 08:30,1286.44186,10,11
10/11/2013 08:35,1738.94,10,11
10/11/2013 08:40,1126.125,10,11
10/11/2013 08:45,1510.244898,10,11
10/11/2013 08:50,1536.854167,10,11
10/11/2013 08:55,1459.456522,10,11
10/11/2013 09:00,1564.27451,10,11
10/11/2013 09:05,1930.795918,10,11
10/11/2013 09:10,1402.612245,10,11
10/11/2013 09:15,1398.431373,10,11
10/11/2013 09:20,1096.84,10,11
10/11/2013 09:25,1550.673469,10,11
10/11/2013 09:30,1374.306122,10,11
10/11/2013 09:35,792.22,10,11
10/11/2013 09:40,564.6382979,10,11
10/11/2013 09:45,325.1632653,10,11
10/11/2013 09:50,719.02,10,11
10/11/2013 09:55,1033,10,11
10/11/2013 10:00,1550.333333,10,11
10/11/2013 10:05,2453.14,10,11
10/11/2013 10:10,2668.591837,10,11
10/11/2013 10:15,2470.32,10,11
10/11/2013 10:20,2198.469388,10,11
10/11/2013 10:25,902.38,10,11
10/11/2013 10:30,1062.755102,10,11
10/11/2013 10:35,816.6530612,10,11
10/11/2013 10:40,837.625,10,11
10/11/2013 10:45,903.1458333,10,11
10/11/2013 10:50,949.8979592,10,11
10/11/2013 10:55,616.4680851,10,11
10/11/2013 11:00,614.96,10,11
10/11/2013 11:05,830.3617021,10,11
10/11/2013 11:10,1940.136364,10,11
10/11/2013 11:15,3256.047619,10,11
10/11/2013 11:20,2611.34,10,11
10/11/2013 11:25,4141.78,10,11
10/11/2013 11:30,2104.68,10,11
10/11/2013 11:35,2020.08,10,11
10/11/2013 11:40,864.7142857,10,11
10/11/2013 11:45,745.6666667,10,11
10/11/2013 11:50,1259.270833,10,11
10/11/2013 11:55,880.8181818,10,11
10/11/2013 12:00,887.25,10,11
10/11/2013 12:05,875.3829787,10,11
10/11/2013 12:10,1066.177778,10,11
10/11/2013 12:15,1340.74,10,11
10/11/2013 12:20,1156.521739,10,11
10/11/2013 12:25,1008,10,11
10/11/2013 12:30,929.3877551,10,11
10/11/2013 12:35,850.2857143,10,11
10/11/2013 12:40,1010.489362,10,11
10/11/2013 12:45,2188.541667,10,11
10/11/2013 12:50,2737.6,10,11
10/11/2013 12:55,2742.28,10,11
10/11/2013 13:00,1047.191489,10,11
10/11/2013 13:05,753.6037736,10,11
10/11/2013 13:10,789.92,10,11
10/11/2013 13:15,1150.755556,10,11
10/11/2013 13:20,1260.638298,10,11
10/11/2013 13:25,944.18,10,11
10/11/2013 13:30,1065.84,10,11
10/11/2013 13:35,1136.085106,10,11
10/11/2013 13:40,1038.918367,10,11
10/11/2013 13:45,1075.306122,10,11
10/11/2013 13:50,1012.0625,10,11
10/11/2013 13:55,888.3333333,10,11
10/11/2013 14:00,632.8958333,10,11
10/11/2013 14:05,557.98,10,11
10/11/2013 14:10,512.5714286,10,11
10/11/2013 14:15,498.75,10,11
10/11/2013 14:20,259.64,10,11
10/11/2013 14:25,327.2391304,10,11
10/11/2013 14:30,321.9583333,10,11
10/11/2013 14:35,229.7346939,10,11
10/11/2013 14:40,123.3555556,10,11
10/11/2013 14:45,289.22,10,11
10/11/2013 14:50,369.6666667,10,11
10/11/2013 14:55,281.42,10,11
10/11/2013 15:00,279.1836735,10,11
10/11/2013 15:05,346.98,10,11
10/11/2013 15:10,879.9591837,10,11
10/11/2013 15:15,2114.425532,10,11
10/11/2013 15:20,807.0784314,10,11
10/11/2013 15:25,929.2222222,10,11
10/11/2013 15:30,960.5510204,10,11
10/11/2013 15:35,911.1,10,11
10/11/2013 15:40,883.9795918,10,11
10/11/2013 15:45,899.54,10,11
10/11/2013 15:50,914.7708333,10,11
10/11/2013 15:55,926.7916667,10,11
10/11/2013 16:00,1539.170213,10,11
10/11/2013 16:05,1145.897959,10,11
10/11/2013 16:10,1135.46,10,11
10/11/2013 16:15,1027.604167,10,11
10/11/2013 16:20,511.6875,10,11
10/11/2013 16:25,639.6842105,10,11
10/11/2013 16:30,1141.765957,10,11
10/11/2013 16:35,1130.08,10,11
10/11/2013 16:40,1089.02439,10,11
10/11/2013 16:45,1046.377778,10,11
10/11/2013 16:50,1072.26087,10,11
10/11/2013 16:55,735.3421053,10,11
10/11/2013 17:00,524.0243902,10,11
10/11/2013 17:05,716.0869565,10,11
10/11/2013 17:10,945.2894737,10,11
10/11/2013 17:15,1060.555556,10,11
10/11/2013 17:20,1030.75,10,11
10/11/2013 17:25,956.3953488,10,11
10/11/2013 17:30,1005.27027,10,11
10/11/2013 17:35,531.1111111,10,11
10/11/2013 17:40,521.8684211,10,11
10/11/2013 17:45,861.4210526,10,11
10/11/2013 17:50,1095.756757,10,11
10/11/2013 17:55,1124.106383,10,11
10/11/2013 18:00,1069.315789,10,11
10/11/2013 18:05,696.325,10,11
10/11/2013 18:10,476.0222222,10,11
10/11/2013 18:15,563.5833333,10,11
10/11/2013 18:20,518.9772727,10,11
10/11/2013 18:25,619.9545455,10,11
10/11/2013 18:30,681.1860465,10,11
10/11/2013 18:35,1541.888889,10,11
10/11/2013 18:40,664.5897436,10,11
10/11/2013 18:45,647.7,10,11
10/11/2013 18:50,530.9591837,10,11
10/11/2013 18:55,487.025,10,11
10/11/2013 19:00,486.5434783,10,11
10/11/2013 19:05,558.3469388,10,11
10/11/2013 19:10,976.1190476,10,11
10/11/2013 19:15,534.25,10,11
10/11/2013 19:20,368.1875,10,11
10/11/2013 19:25,364.35,10,11
10/11/2013 19:30,368.326087,10,11
10/11/2013 19:35,453.3,10,11
10/11/2013 19:40,461.9302326,10,11
10/11/2013 19:45,450.74,10,11
10/11/2013 19:50,375.755102,10,11
10/11/2013 19:55,334.6666667,10,11
10/11/2013 20:00,335.0930233,10,11
10/11/2013 20:05,335.9777778,10,11
10/11/2013 20:10,376.2244898,10,11
10/11/2013 20:15,366.84,10,11
10/11/2013 20:20,453.7826087,10,11
10/11/2013 20:25,459.6122449,10,11
10/11/2013 20:30,486.3913043,10,11
10/11/2013 20:35,507.5,10,11
10/11/2013 20:40,475.94,10,11
10/11/2013 20:45,428.82,10,11
10/11/2013 20:50,401.5306122,10,11
10/11/2013 20:55,500.2291667,10,11
10/11/2013 21:00,845.96,10,11
10/11/2013 21:05,750.74,10,11
10/11/2013 21:10,715.9591837,10,11
10/11/2013 21:15,633.7,10,11
10/11/2013 21:20,631.1041667,10,11
10/11/2013 21:25,561.9268293,10,11
10/11/2013 21:30,537.74,10,11
10/11/2013 21:35,551.0222222,10,11
10/11/2013 21:40,466.54,10,11
10/11/2013 21:45,464.1,10,11
10/11/2013 21:50,498.08,10,11
10/11/2013 21:55,482.4166667,10,11
10/11/2013 22:00,438.1428571,10,11
10/11/2013 22:05,405.2978723,10,11
10/11/2013 22:10,469.1020408,10,11
10/11/2013 22:15,411.6122449,10,11
10/11/2013 22:20,497.6595745,10,11
10/11/2013 22:25,470.4782609,10,11
10/11/2013 22:30,461.8163265,10,11
10/11/2013 22:35,486.8367347,10,11
10/11/2013 22:40,477.8163265,10,11
10/11/2013 22:45,497.26,10,11
10/11/2013 22:50,391.7959184,10,11
10/11/2013 22:55,365.5510204,10,11
10/11/2013 23:00,328.8367347,10,11
10/11/2013 23:05,260.84,10,11
10/11/2013 23:10,196.96,10,11
10/11/2013 23:15,198.1489362,10,11
10/11/2013 23:20,223.7391304,10,11
10/11/2013 23:25,291.5918367,10,11
10/11/2013 23:30,290.44,10,11
10/11/2013 23:35,173.9,10,11
10/11/2013 23:40,167.7291667,10,11
10/11/2013 23:45,168.122449,10,11
10/11/2013 23:50,167.4285714,10,11
10/11/2013 23:55,222.1020408,10,11
11/11/2013 00:00,256.7659574,11,11
11/11/2013 00:05,395.6938776,11,11
11/11/2013 00:10,349.1,11,11
11/11/2013 00:15,299.7446809,11,11
11/11/2013 00:20,297.1836735,11,11
11/11/2013 00:25,212.6666667,11,11
11/11/2013 00:30,208.2553191,11,11
11/11/2013 00:35,175.2857143,11,11
11/11/2013 00:40,204.82,11,11
11/11/2013 00:45,195.2916667,11,11
11/11/2013 00:50,167.8571429,11,11
11/11/2013 00:55,191.0833333,11,11
11/11/2013 01:00,195.8409091,11,11
11/11/2013 01:05,192.7959184,11,11
11/11/2013 01:10,184.6875,11,11
11/11/2013 01:15,196.8163265,11,11
11/11/2013 01:20,200.58,11,11
11/11/2013 01:25,176.2826087,11,11
11/11/2013 01:30,168.5,11,11
11/11/2013 01:35,169.0204082,11,11
11/11/2013 01:40,169,11,11
11/11/2013 01:45,202.2653061,11,11
11/11/2013 01:50,258.4,11,11
11/11/2013 01:55,394.4883721,11,11
11/11/2013 02:00,299.5510204,11,11
11/11/2013 02:05,212.3,11,11
11/11/2013 02:10,210.4583333,11,11
11/11/2013 02:15,210.0204082,11,11
11/11/2013 02:20,208.4489796,11,11
11/11/2013 02:25,201.1836735,11,11
11/11/2013 02:30,232,11,11
11/11/2013 02:35,295.14,11,11
11/11/2013 02:40,204.7446809,11,11
11/11/2013 02:45,190.7142857,11,11
11/11/2013 02:50,166.9387755,11,11
11/11/2013 02:55,167,11,11
11/11/2013 03:00,167.7,11,11
11/11/2013 03:05,187.44,11,11
11/11/2013 03:10,201.24,11,11
11/11/2013 03:15,184.1632653,11,11
11/11/2013 03:20,191.5306122,11,11
11/11/2013 03:25,196.14,11,11
11/11/2013 03:30,192.3111111,11,11
11/11/2013 03:35,180.4347826,11,11
11/11/2013 03:40,170.5,11,11
11/11/2013 03:45,204.1020408,11,11
11/11/2013 03:50,214.3829787,11,11
11/11/2013 03:55,204.106383,11,11
11/11/2013 04:00,214.28,11,11
11/11/2013 04:05,212.1304348,11,11
11/11/2013 04:10,277.7659574,11,11
11/11/2013 04:15,297.8604651,11,11
11/11/2013 04:20,373.4285714,11,11
11/11/2013 04:25,334.8695652,11,11
11/11/2013 04:30,178.42,11,11
11/11/2013 04:35,167.96,11,11
11/11/2013 04:40,167.6,11,11
11/11/2013 04:45,166.74,11,11
11/11/2013 04:50,166.62,11,11
11/11/2013 04:55,181.5319149,11,11
11/11/2013 05:00,266.8043478,11,11
11/11/2013 05:05,265.1914894,11,11
11/11/2013 05:10,192.1836735,11,11
11/11/2013 05:15,177.875,11,11
11/11/2013 05:20,166.82,11,11
11/11/2013 05:25,166.5306122,11,11
11/11/2013 05:30,167.0212766,11,11
11/11/2013 05:35,206.88,11,11
11/11/2013 05:40,201.1836735,11,11
11/11/2013 05:45,168.12,11,11
11/11/2013 05:50,200.5833333,11,11
11/11/2013 05:55,233.3541667,11,11
11/11/2013 06:00,293.8367347,11,11
11/11/2013 06:05,227,11,11
11/11/2013 06:10,295.58,11,11
11/11/2013 06:15,292.7555556,11,11
11/11/2013 06:20,243.5625,11,11
11/11/2013 06:25,209.42,11,11
11/11/2013 06:30,184.92,11,11
11/11/2013 06:35,169.08,11,11
11/11/2013 06:40,207.9777778,11,11
11/11/2013 06:45,227.9183673,11,11
11/11/2013 06:50,316.0408163,11,11
11/11/2013 06:55,750.5,11,11
11/11/2013 07:00,942.5434783,11,11
11/11/2013 07:05,250.2244898,11,11
11/11/2013 07:10,871.5714286,11,11
11/11/2013 07:15,851.8,11,11
11/11/2013 07:20,845.38,11,11
11/11/2013 07:25,1003.66,11,11
11/11/2013 07:30,3253.604651,11,11
11/11/2013 07:35,3413.863636,11,11
11/11/2013 07:40,3482.458333,11,11
11/11/2013 07:45,2471.632653,11,11
11/11/2013 07:50,1591.916667,11,11
11/11/2013 07:55,1707.3,11,11
11/11/2013 08:00,1552.044444,11,11
11/11/2013 08:05,1389.28,11,11
11/11/2013 08:10,775.5714286,11,11
11/11/2013 08:15,2098.104167,11,11
11/11/2013 08:20,2832.734694,11,11
11/11/2013 08:25,2737.76,11,11
11/11/2013 08:30,2616.617021,11,11
11/11/2013 08:35,2482.9,11,11
11/11/2013 08:40,243.4680851,11,11
11/11/2013 08:45,488.9,11,11
11/11/2013 08:50,765.34,11,11
11/11/2013 08:55,2209.4,11,11
11/11/2013 09:00,2131.734694,11,11
11/11/2013 09:05,1972.119048,11,11
11/11/2013 09:10,524.8461538,11,11
11/11/2013 09:15,474.8541667,11,11
11/11/2013 09:20,591.3111111,11,11
11/11/2013 09:25,454.6666667,11,11
11/11/2013 09:30,506.244898,11,11
11/11/2013 09:35,362.4565217,11,11
11/11/2013 09:40,267.5365854,11,11
11/11/2013 09:45,361.7631579,11,11
11/11/2013 09:50,246.1836735,11,11
11/11/2013 09:55,304.9285714,11,11
11/11/2013 10:00,280.6875,11,11
11/11/2013 10:05,223,11,11
11/11/2013 10:10,595.4782609,11,11
11/11/2013 10:15,730.7777778,11,11
11/11/2013 10:20,174.3658537,11,11
11/11/2013 10:25,173.9302326,11,11
11/11/2013 10:30,173.9555556,11,11
11/11/2013 10:35,198.4489796,11,11
11/11/2013 10:40,224.0454545,11,11
11/11/2013 10:45,164.8085106,11,11
11/11/2013 10:50,139.9565217,11,11
11/11/2013 10:55,244.6666667,11,11
11/11/2013 11:00,118,11,11
11/11/2013 11:05,,11,11
11/11/2013 11:10,,11,11
11/11/2013 11:15,224.2666667,11,11
11/11/2013 11:20,689.0227273,11,11
11/11/2013 11:25,1833.714286,11,11
11/11/2013 11:30,978.3043478,11,11
11/11/2013 11:35,220.3404255,11,11
11/11/2013 11:40,585.7173913,11,11
11/11/2013 11:45,243.1521739,11,11
11/11/2013 11:50,238.1489362,11,11
11/11/2013 11:55,401.7619048,11,11
11/11/2013 12:00,2535.463415,11,11
11/11/2013 12:05,2502.547619,11,11
11/11/2013 12:10,2468.184211,11,11
11/11/2013 12:15,5748.583333,11,11
11/11/2013 12:20,5182.918367,11,11
11/11/2013 12:25,3109.133333,11,11
11/11/2013 12:30,502.0425532,11,11
11/11/2013 12:35,403.4,11,11
11/11/2013 12:40,1666,11,11
11/11/2013 12:45,216.75,11,11
11/11/2013 12:50,250.1538462,11,11
11/11/2013 12:55,274.2619048,11,11
11/11/2013 13:00,278.5681818,11,11
11/11/2013 13:05,218,11,11
11/11/2013 13:10,133.8571429,11,11
11/11/2013 13:15,334.9782609,11,11
11/11/2013 13:20,495.025641,11,11
11/11/2013 13:25,537.7560976,11,11
11/11/2013 13:30,597.2083333,11,11
11/11/2013 13:35,332.7954545,11,11
11/11/2013 13:40,456.3636364,11,11
11/11/2013 13:45,319.7435897,11,11
11/11/2013 13:50,187,11,11
11/11/2013 13:55,141.0540541,11,11
11/11/2013 14:00,157.9210526,11,11
11/11/2013 14:05,175.9459459,11,11
11/11/2013 14:10,182.9333333,11,11
11/11/2013 14:15,225.1111111,11,11
11/11/2013 14:20,230.1388889,11,11
11/11/2013 14:25,222.3541667,11,11
11/11/2013 14:30,224.2608696,11,11
11/11/2013 14:35,219.6041667,11,11
11/11/2013 14:40,213.1428571,11,11
11/11/2013 14:45,224.2666667,11,11
11/11/2013 14:50,191.3125,11,11
